Temperatura,Personas,Electrodomesticos,Consumo_kWh
14.740074918703908,2.0,20.0,50.67010738933535
16.36692805949651,1.0,,26.971224147663886
12.553851095126504,5.0,17.0,48.659560299977755
27.75857439154844,4.0,19.0,57.016696106299946
26.03582501345442,2.0,5.0,30.51502956744686
,2.0,5.0,34.903574880888065
21.22803490236197,4.0,9.0,41.72993235626252
29.449748055400185,2.0,5.0,36.57690307261215
24.597947976121226,,5.0,29.104405598944485
18.45253322191862,1.0,7.0,26.88782316018201
22.291434478872763,3.0,9.0,38.22469555383313
23.675945099767738,5.0,,60.89353891117316
23.421290321704458,2.0,5.0,29.315052245048257
23.563715276708326,1.0,18.0,55.7879209626083
13.616246987819984,4.0,10.0,32.77116363804591
18.06694401507229,,8.0,
11.969466969485453,5.0,18.0,48.71117970689554
23.565413417428744,4.0,6.0,44.052487868523166
19.957751042043377,2.0,19.0,47.716027420221195
15.598441404070165,5.0,11.0,47.8427487950866
33.010516260712365,1.0,10.0,45.335887279551926
28.45679480824128,1.0,15.0,43.49513893274995
,4.0,11.0,40.39763390750462
26.17701282086596,,7.0,36.14605212239294
18.946469201490427,4.0,11.0,39.502201645686256
26.83172221457491,5.0,16.0,62.18976912506472
26.0754540625523,,6.0,
19.569423052892535,5.0,5.0,36.900415982071294
25.0506240447894,2.0,,47.18782093734431
31.16169448723234,2.0,6.0,42.01761269295052
27.221986066447094,1.0,8.0,39.245034261754874
16.327409597597796,1.0,6.0,22.52330085183015
24.379587061954823,5.0,10.0,
26.25371744133077,5.0,9.0,45.36566089887625
23.551045000874048,4.0,11.0,48.196815299607415
28.05934821914944,2.0,5.0,32.53504462471773
19.055203344364806,,7.0,29.91085136983634
10.807095103048768,4.0,8.0,30.487584391514286
30.232710202292154,1.0,19.0,59.09923101076323
16.942944559391435,1.0,16.0,
21.97903983016167,4.0,12.0,50.311525599809876
14.800096812468645,5.0,9.0,42.55228053167123
26.731467357556387,2.0,13.0,42.44980828946741
17.256996399875284,4.0,12.0,45.565225778963985
23.232957983097013,4.0,8.0,38.40280387454779
22.59071173857062,5.0,15.0,52.483143002299975
29.970410574784772,3.0,8.0,38.25399570866834
32.19933205810766,4.0,13.0,
26.493873487109656,2.0,13.0,46.11923638340562
27.79528698448577,1.0,19.0,53.4426605848127
23.88118471852133,4.0,8.0,45.68776125059914
23.70325495381645,1.0,16.0,51.663513899490646
18.224123160481707,1.0,17.0,42.73147707384287
25.258412449425496,2.0,16.0,50.89955451623014
12.30835270897975,1.0,,36.191091223863395
26.761729306263234,2.0,19.0,63.362934788048165
22.921341557413427,3.0,20.0,62.14069146596824
22.234606278065684,5.0,9.0,42.80635448161492
28.113558677071985,,11.0,44.705122855979155
12.956679460724155,5.0,19.0,58.66342389318196
17.46508874890076,2.0,,
25.064766381230864,1.0,18.0,47.04435650600684
20.568845206472623,,15.0,39.5320313669474
25.20213690855175,3.0,10.0,
21.024192691661053,3.0,10.0,40.272895795200135
16.371345270732636,1.0,7.0,25.088289154582476
24.374003397739322,2.0,13.0,43.268649703267634
23.20231700155185,2.0,17.0,51.435245413890996
24.900543614457774,3.0,14.0,49.937593137076355
24.799301788328354,3.0,19.0,55.42963226346943
32.34725036954604,1.0,5.0,39.48676707706571
17.347973826786937,1.0,13.0,30.704918611040437
19.18297660939568,2.0,14.0,40.27088288326258
29.417047263289593,2.0,7.0,44.790591079191664
17.897692969571604,5.0,17.0,51.758128712401195
22.711320720314006,,10.0,41.98450560982414
27.76701486714718,3.0,20.0,62.48644651997771
24.158693267117314,4.0,14.0,51.08274716882498
24.61591464536707,4.0,11.0,46.3683266931864
21.860086101989793,5.0,18.0,58.09084134213374
13.077401711737654,3.0,14.0,44.032018725154785
25.812263611619287,2.0,13.0,39.92102342647447
26.472303803225866,,13.0,52.01161917910292
24.335118930657245,2.0,11.0,44.97866589027183
20.036496119105276,4.0,,41.08328515209702
23.25707815448016,5.0,7.0,39.95347376025192
25.7964798718114,2.0,6.0,37.64403585223833
20.307798064806317,2.0,8.0,34.19930981138821
19.6375982562778,4.0,14.0,51.40346776890124
16.706238660091977,1.0,5.0,25.04743275320017
24.43218782607726,4.0,5.0,34.253971893514205
15.93236905081253,1.0,19.0,45.379412336051125
19.705178564967955,1.0,16.0,42.27352521219313
28.890450192937124,2.0,,37.75271161479518
11.863232127438613,1.0,,30.045833697537205
18.152070253174653,2.0,6.0,25.834739039576228
26.703318961129177,5.0,9.0,49.148268962701366
20.73629565903988,4.0,12.0,46.012888392784696
28.032103730475576,4.0,7.0,47.9166692452883
16.132397995955603,1.0,20.0,46.30234817957937
17.453209990355802,1.0,,41.90605973957603
27.79184740277661,2.0,19.0,53.716546830226044
17.038720933391392,1.0,10.0,33.47373451196575
22.25990768681893,5.0,10.0,51.42826189265498
20.72527608379978,4.0,5.0,42.67685102084471
28.948132614032883,4.0,16.0,63.92047544845256
16.507688431511802,5.0,20.0,
22.51287580849205,1.0,9.0,35.17363928874833
26.483880085045307,5.0,16.0,55.64732676531666
28.581535657871264,3.0,13.0,52.974902029288174
22.943050910372882,,9.0,33.61529643848908
26.284203018465266,2.0,5.0,37.20507504235497
19.038519781078605,4.0,10.0,41.59060711763096
32.055607107965656,5.0,9.0,54.45496028248773
24.82895801201579,2.0,7.0,33.843516954084734
26.469249877040852,,16.0,44.49106224820354
31.60320460716604,2.0,10.0,48.33661034903043
23.970948465858804,2.0,14.0,48.545461279658994
22.773726847192783,5.0,18.0,59.16781134343704
26.32460490056618,2.0,20.0,58.4599015210024
29.406849569402386,2.0,10.0,43.29937987079675
15.50867336283786,3.0,13.0,36.73743695400067
13.990428212320806,4.0,9.0,32.769643763275816
25.698827569428204,3.0,,54.08230703776471
21.531944137415085,5.0,6.0,39.94756467466838
22.639873083821836,5.0,14.0,53.93841268109599
32.65918069328579,3.0,13.0,52.49655799630704
21.48150876759114,4.0,15.0,48.62035866888945
21.971001506270667,1.0,6.0,28.247484983172118
28.68006503636868,4.0,,49.069358733795156
18.24020045372947,2.0,,37.27689968472336
23.155703619198086,4.0,15.0,55.05887708530105
21.333554644146595,2.0,18.0,48.70332718547118
23.18356867437618,4.0,13.0,47.46077605707775
23.479610205236092,3.0,20.0,56.79433380160825
16.26592008656458,5.0,16.0,58.33653528420897
19.882222349843737,,18.0,62.35977818492367
19.108064367649472,1.0,7.0,31.91608529331269
15.348960017533138,2.0,18.0,41.7718718442301
24.151521067610865,3.0,15.0,54.40331048358169
18.738328648697063,5.0,10.0,146.60552653132387
16.115182467852268,1.0,11.0,113.07101495660012
13.869373672218975,1.0,16.0,35.205170201549905
19.43456582381301,3.0,6.0,33.185044414326725
15.961443114573466,,20.0,44.14179106190829
23.794020363330915,2.0,13.0,46.82216823090131
26.64798267805164,4.0,11.0,52.71183680563142
19.418430090029354,2.0,9.0,33.09091790758403
18.161537888916687,4.0,17.0,51.15045327414956
,2.0,19.0,51.79051746920232
25.31438192743131,5.0,11.0,46.04783830942271
18.191088380369415,5.0,17.0,50.5172226068955
24.685316786711894,4.0,19.0,59.40809483022052
18.65578290598473,4.0,19.0,54.70330516041885
9.811255701994998,4.0,17.0,44.02851417585691
30.110436950228763,3.0,8.0,
26.15108951842919,2.0,13.0,47.00157238514894
20.791820959426936,5.0,9.0,46.25286167007745
22.672866140293497,4.0,5.0,38.715263839128326
22.84448884319802,4.0,16.0,54.48850074259839
30.350110154437466,3.0,19.0,60.76230798144937
20.335063676788753,,5.0,41.27425345447698
23.449816982315266,2.0,12.0,38.884659366570894
20.776784172998592,1.0,13.0,38.399697996105395
19.047548401807045,,12.0,43.91423721555834
24.439386339617027,2.0,16.0,52.61996432715388
24.52669071762255,4.0,10.0,40.05257850360394
19.534701052267494,5.0,,39.385667801843766
34.20541328659085,1.0,17.0,59.1122777044302
7.882218561173424,2.0,12.0,34.108434175065696
29.575702971601164,3.0,14.0,52.04458643089081
16.380453088508958,4.0,18.0,50.80100849914916
18.29689685423211,4.0,20.0,
25.400831956743477,1.0,14.0,47.00338044747871
26.968293113446627,1.0,18.0,48.88966140891286
29.17566050358745,1.0,9.0,38.58907727229102
15.145301409525873,2.0,13.0,
32.872706748620615,4.0,19.0,68.47698639204397
17.298069978322893,2.0,17.0,45.525449358301934
24.14240865809534,4.0,18.0,58.91474859827887
29.11395731760307,4.0,19.0,59.61292739784698
22.81173820478328,5.0,,53.09803898258924
22.180471993298884,1.0,17.0,44.93276723750917
26.863566422952502,2.0,9.0,41.73320979343249
22.64725276491985,5.0,13.0,51.47564852787535
16.866492700616178,5.0,17.0,
28.255584756112597,,7.0,43.26590160986437
28.313953247286825,4.0,8.0,43.49643583559453
25.836619642475437,3.0,9.0,39.84832199674935
24.86301753389289,4.0,8.0,39.76681197625309
28.657907275084966,3.0,20.0,55.326853386285684
28.01030308565478,5.0,13.0,60.4325289746408
29.118385343020904,3.0,19.0,56.77050674457219
25.027493140546156,,6.0,35.621134733135506
13.220977419268499,4.0,14.0,44.9993925080502
26.581980335097363,4.0,17.0,55.40334283702017
26.368637323740703,2.0,5.0,35.8552457957466
27.49789074315227,5.0,14.0,58.34271392343059
30.59400898416422,2.0,18.0,54.889775025658004
15.989605221278183,1.0,19.0,45.82034328559681
8.02553746219602,2.0,20.0,43.07684274785835
27.966039067853814,1.0,7.0,
26.460034333842533,5.0,6.0,42.58555219106328
23.06091064897149,1.0,6.0,30.64840799558586
16.656169670982464,2.0,14.0,37.252709075417144
31.719932466838003,2.0,12.0,
21.029577812744016,4.0,19.0,62.461650137757594
33.50523209994566,5.0,20.0,70.6529511019475
24.57467817060755,5.0,10.0,48.48701757272331
28.496691499973785,4.0,13.0,52.56634980845756
9.56003265876804,3.0,15.0,37.74144297486798
25.64257539325624,5.0,10.0,46.74311091857083
18.917225064367447,4.0,18.0,55.48551859963793
15.904043643132352,2.0,13.0,29.89519262334158
20.858042375381423,4.0,19.0,57.183177093151414
36.8432459747623,5.0,,
,1.0,13.0,39.8398182872776
13.490397659762486,4.0,16.0,48.761023580104876
28.3492818363073,4.0,15.0,56.57720601639964
17.960747928875477,2.0,10.0,34.534297097900456
22.016821027655798,1.0,12.0,35.36531223946353
30.905905628160866,5.0,9.0,57.66692325626977
27.906096769751684,2.0,,43.58011582166742
26.02431404534777,3.0,6.0,34.34711735142032
28.195079741485056,3.0,12.0,44.369313597168436
22.163180786758154,4.0,7.0,35.73132056499061
16.11215923916398,5.0,6.0,37.707388162086
21.748969743066535,5.0,19.0,62.280712001019296
20.045215046396102,4.0,9.0,42.783551742276295
22.345077976843672,4.0,15.0,50.992825331000624
21.879406994314632,1.0,9.0,37.487079517077625
24.827300503570473,4.0,13.0,
27.221154459797752,2.0,10.0,42.281077455924276
19.36374338851071,,13.0,41.049849169902224
20.804997462738346,,19.0,47.73459425726085
23.84978842972884,4.0,10.0,48.955218406178915
28.392568845629167,4.0,6.0,42.1384428683983
20.50365713243848,1.0,10.0,30.418320854210116
12.17191621574978,,5.0,34.5970985993284
27.191835183069408,3.0,8.0,42.28223349049805
15.581668895499972,3.0,16.0,43.34259359941086
20.19663772731362,1.0,18.0,43.756002414324286
19.754831908697444,2.0,6.0,33.36505940519325
25.312125270367666,4.0,20.0,63.823046872657045
13.06553344392413,5.0,7.0,32.36204768537891
29.060147720918494,5.0,20.0,68.85573043872019
20.26094942337309,3.0,19.0,53.40107512731574
28.407493150958885,3.0,18.0,49.520222195463155
20.91416288844248,4.0,18.0,55.85663254539784
37.20658817325894,3.0,19.0,65.84411690406507
23.28891444911732,4.0,8.0,45.54661653395291
20.950001982199435,4.0,20.0,58.39763613325247
19.014247030504972,4.0,5.0,34.47376671885907
10.06221169434479,5.0,6.0,32.05339178518142
31.179523560821487,5.0,17.0,67.52820334449349
15.218354089938305,4.0,11.0,40.82416146692601
23.683357440684013,3.0,20.0,57.2063315079502
26.919612923827582,1.0,15.0,51.77811509726633
26.347132169164496,3.0,5.0,39.26208937393269
22.352414046422027,4.0,5.0,34.46439852098493
18.962550902509175,1.0,9.0,31.907287028037786
25.647081991767067,5.0,11.0,50.67227097973347
22.073592452708606,,14.0,51.45249391195972
14.37888602465327,4.0,13.0,133.00810333911036
17.458608912605605,5.0,12.0,43.34768484541524
25.70302364813439,4.0,17.0,56.74865308819539
27.144017480232993,5.0,,53.87791535549752
,2.0,12.0,32.30629084175745
23.977925155627407,2.0,10.0,41.1062509366152
21.117534442565397,5.0,10.0,45.419065055022216
27.121815733262025,5.0,7.0,43.03891738766823
22.82574553892216,2.0,8.0,37.28603679825549
21.192383936302335,2.0,6.0,29.582290901807767
27.23133266421739,1.0,9.0,36.362729702746876
28.141748864282746,5.0,18.0,65.16347107459866
28.43394497164471,4.0,16.0,57.639006128840904
22.581880724566833,2.0,6.0,33.714742816645106
25.139249455945233,1.0,13.0,47.19845474028521
31.644244943448975,4.0,10.0,53.74348383056107
22.04813006958581,1.0,11.0,39.87247238328918
18.833148509466614,3.0,10.0,35.46617299597647
24.936066838248905,5.0,15.0,57.61450116980989
17.863731198559673,2.0,7.0,30.90550832605664
27.483285474319832,4.0,18.0,57.27037061575345
18.43001803506082,4.0,6.0,39.91592110762319
21.049459462817495,2.0,13.0,40.989079471907885
28.54769322468863,3.0,7.0,38.111106682513864
,1.0,5.0,23.986915268597286
21.046321043509003,4.0,11.0,51.541732295122785
24.807283567200727,2.0,5.0,35.16049708811443
24.556240911747167,5.0,18.0,59.309851492440075
15.423555611984925,5.0,12.0,
27.478599327476736,4.0,16.0,54.02285530783394
21.85148683145955,5.0,9.0,44.522300307403135
23.419717212885978,4.0,10.0,45.42178647832374
26.33050976775202,4.0,17.0,56.48852491690356
26.843304091974005,4.0,5.0,39.00074402689941
23.976254046485927,5.0,9.0,46.71856071361949
27.18179347190894,1.0,8.0,
23.885282498984076,,6.0,40.98732233374317
16.1014941059073,1.0,14.0,36.96787657280759
15.925979777494227,3.0,16.0,42.41338247597218
17.903038823540886,3.0,18.0,48.611409930728726
17.317811631338596,4.0,18.0,56.67076284225288
20.568330812552265,,8.0,34.75455365126092
,5.0,6.0,32.87848012188606
22.649261278839834,4.0,7.0,
25.8646063488417,1.0,12.0,38.758251169055704
25.980586282759173,1.0,10.0,31.11394628328985
22.237645380399623,,18.0,62.04635654666823
16.43729415974817,2.0,11.0,42.349872703461415
33.061411755589724,1.0,10.0,42.662394200816465
18.342641605288385,1.0,12.0,33.52124104828971
19.676635596054624,1.0,,32.092047673314156
22.36296829768422,4.0,7.0,46.53614709508537
14.45222541942804,1.0,13.0,35.10300565504052
15.25904389164722,3.0,18.0,53.870053168340526
22.256269503255705,5.0,18.0,57.685449326818784
,4.0,16.0,58.78261529512376
20.088479167818356,5.0,,58.1083279902288
24.380214689108513,2.0,8.0,37.61674622197975
24.884982541919634,2.0,10.0,41.806555453211075
23.505177306468706,3.0,10.0,44.2574394984733
17.592665198282077,2.0,20.0,46.77481602206589
27.469715655433077,3.0,5.0,38.02607732599732
21.087666908057432,3.0,19.0,61.41512625156583
17.03940377862336,4.0,14.0,52.35248354598784
16.584729656275208,2.0,15.0,43.04129876975173
27.207609133487683,3.0,11.0,45.84549729716734
22.719373644760477,4.0,14.0,52.34840429437463
18.71269698402694,2.0,14.0,38.94240155518499
27.353193753977692,5.0,8.0,48.18108129517022
26.06595401687423,4.0,7.0,44.53821113790384
22.27745974353022,5.0,12.0,48.18443856038274
16.05637610980463,2.0,5.0,26.16620732902644
21.589978277565,5.0,14.0,56.491422330857006
23.71907247234813,4.0,17.0,53.60972457479541
,4.0,5.0,37.27811098898485
35.03746688349419,4.0,11.0,60.74198037996511
21.66124012534219,1.0,19.0,48.07341000917963
,4.0,11.0,42.208957329562686
14.123107403318315,2.0,19.0,45.70297938565085
27.682742896410495,5.0,18.0,66.36583525677047
21.581781984587593,4.0,16.0,53.592760582342
22.067458881956636,2.0,9.0,35.837903608221026
18.517687415687465,4.0,,49.80019832695365
25.65690262603908,3.0,8.0,47.45786333199287
,3.0,15.0,53.626921846094966
16.641242300633174,2.0,5.0,22.247826403656617
19.833510001862837,5.0,15.0,52.86346187564151
15.46691530874312,2.0,12.0,35.64395387802536
24.328124784783554,1.0,6.0,32.54413287818774
21.94813834700329,2.0,19.0,56.289167212315405
26.76585283827195,5.0,7.0,172.7575296846691
,4.0,17.0,54.15741250334686
26.235510299580184,2.0,13.0,49.83621032922392
12.992998499340885,5.0,8.0,38.32550889264409
18.395640286118603,4.0,11.0,48.36485660911648
16.22775041646424,5.0,14.0,
14.682901829891538,5.0,6.0,36.85807526919989
17.76287813499698,1.0,16.0,
27.26356578024013,3.0,20.0,57.083591453447816
26.143785703902815,,11.0,46.24766535977706
29.570927843757765,4.0,14.0,57.72784489619597
24.846451888552693,4.0,11.0,49.25447417523536
24.729518364689444,4.0,9.0,41.68937670279255
20.378026390778956,3.0,9.0,36.038777819006604
20.447721186370554,1.0,19.0,47.82918299255991
20.216401859796527,1.0,14.0,33.905852094762004
17.812824161692724,4.0,5.0,29.763394244934908
15.325376585265165,4.0,7.0,39.01201846225827
,4.0,12.0,45.52325511748814
28.763666747412515,3.0,11.0,49.06996207738574
16.771729218645014,4.0,18.0,49.941444255778016
15.789198636553568,5.0,16.0,51.50470137716221
27.159640529751364,1.0,20.0,51.29536329039056
21.249501483111388,5.0,7.0,35.9827837011212
13.464139386844957,4.0,5.0,33.844331033283154
20.917817370005327,3.0,14.0,46.20318494695499
9.855497587775414,5.0,10.0,37.95529827575156
23.236963811493403,1.0,9.0,36.664746900561596
19.821798645759824,1.0,18.0,45.94863138212657
15.487376814203323,3.0,15.0,46.273168342122936
22.786929547570686,5.0,12.0,45.553360494664666
19.459638154491362,2.0,19.0,46.18914860590642
29.038520641531324,,18.0,57.882232710543256
18.499128143859654,4.0,16.0,52.22402688756441
24.3848886312909,5.0,17.0,54.84402859257729
17.06304762251101,2.0,20.0,46.625026797693366
,4.0,9.0,42.12468497401761
25.647943784998198,5.0,17.0,58.48663314401891
26.290254703404862,3.0,6.0,39.98601959583458
,5.0,7.0,43.85196632655392
15.883839665154436,1.0,16.0,33.857614891195475
31.44574618212191,1.0,14.0,51.57194698915707
30.669194400996844,2.0,13.0,53.77782001326409
21.848528832743664,4.0,12.0,44.826305724215636
23.42150238696245,5.0,9.0,48.51406526504413
27.01735313125586,2.0,15.0,51.9021920735205
13.68261657464296,5.0,,38.0484304743039
21.063001965810543,1.0,7.0,29.567015999020434
24.338262563322285,3.0,13.0,46.83681110375763
24.73224805259679,1.0,19.0,49.601567713490525
24.617904399671925,1.0,6.0,30.45216221791677
16.23189711250707,,8.0,26.968470599259287
26.906716798320677,5.0,18.0,61.040727632649364
26.77620335593528,2.0,,47.474342312222554
24.35510932428037,4.0,9.0,43.975179394463936
,3.0,20.0,56.602506559099915
,1.0,11.0,32.57723467658859
21.12924170994783,1.0,13.0,
23.90839975777367,2.0,19.0,49.45249424132162
16.311095330681237,5.0,6.0,38.5258925888634
19.56148885307176,3.0,8.0,35.53804182321279
24.477124302046096,2.0,8.0,38.28717358276972
23.977609393473784,5.0,6.0,36.63066641920172
17.398142152228072,3.0,18.0,50.74384143894402
11.65714626521043,4.0,16.0,45.45352545594111
20.320536778834576,1.0,15.0,39.88024716739493
12.71244030789831,5.0,10.0,45.929069341643505
13.902839947027193,2.0,20.0,46.844472224403674
25.219290499179145,3.0,15.0,54.346591860439716
23.152833572679963,2.0,17.0,48.632891297884875
15.661453995009527,4.0,12.0,41.048616585392836
20.38286757214247,1.0,11.0,39.25599576745826
21.40991184598171,3.0,7.0,35.44620016667745
23.79383889299487,1.0,9.0,130.57805962559775
27.2684418136147,3.0,10.0,47.078411611137874
23.79465130274244,3.0,17.0,54.8930545794571
